Area Prefix	Area Name
5492224572	Argentina Mobile - Claro
5492224573	Argentina Mobile - Claro
5492224574	Argentina Mobile - Claro
5492224610	Argentina Mobile - Claro
549222540	Argentina Mobile - Claro
5492225490	Argentina Mobile - Claro
5492226409	Argentina Mobile - Claro
5492226444	Argentina Mobile - Claro
5492226445	Argentina Mobile - Claro
5492226446	Argentina Mobile - Claro
5492226447	Argentina Mobile - Claro
5492226448	Argentina Mobile - Claro
5492226449	Argentina Mobile - Claro
5492226451	Argentina Mobile - Claro
5492226457	Argentina Mobile - Claro
5492226458	Argentina Mobile - Claro
5492226459	Argentina Mobile - Claro
5492226475	Argentina Mobile - Claro
5492226476	Argentina Mobile - Claro
5492226477	Argentina Mobile - Claro
5492226478	Argentina Mobile - Claro
5492226479	Argentina Mobile - Claro
5492226480	Argentina Mobile - Claro
5492226481	Argentina Mobile - Claro
5492226482	Argentina Mobile - Claro
5492226483	Argentina Mobile - Claro
5492226484	Argentina Mobile - Claro
5492226488	Argentina Mobile - Claro
5492226489	Argentina Mobile - Claro
5492226490	Argentina Mobile - Claro
5492226498	Argentina Mobile - Claro
5492226506	Argentina Mobile - Claro
549222651	Argentina Mobile - Claro
549222653	Argentina Mobile - Claro
549222654	Argentina Mobile - Claro
5492226565	Argentina Mobile - Claro
5492226566	Argentina Mobile - Claro
5492226567	Argentina Mobile - Claro
5492226568	Argentina Mobile - Claro
5492226569	Argentina Mobile - Claro
5492227440	Argentina Mobile - Claro
5492227441	Argentina Mobile - Claro
5492227451	Argentina Mobile - Claro
5492227460	Argentina Mobile - Claro
5492227461	Argentina Mobile - Claro
5492227462	Argentina Mobile - Claro
5492227463	Argentina Mobile - Claro
5492227464	Argentina Mobile - Claro
5492227477	Argentina Mobile - Claro
5492227478	Argentina Mobile - Claro
5492227479	Argentina Mobile - Claro
549222748	Argentina Mobile - Claro
5492227499	Argentina Mobile - Claro
549222750	Argentina Mobile - Claro
549222751	Argentina Mobile - Claro
549222753	Argentina Mobile - Claro
549222755	Argentina Mobile - Claro
5492227560	Argentina Mobile - Claro
5492227561	Argentina Mobile - Claro
5492227562	Argentina Mobile - Claro
5492227563	Argentina Mobile - Claro
5492227564	Argentina Mobile - Claro
5492227580	Argentina Mobile - Claro
5492227581	Argentina Mobile - Claro
5492227582	Argentina Mobile - Claro
5492227583	Argentina Mobile - Claro
5492227584	Argentina Mobile - Claro
5492227590	Argentina Mobile - Claro
5492227591	Argentina Mobile - Claro
5492227592	Argentina Mobile - Claro
5492227593	Argentina Mobile - Claro
5492227594	Argentina Mobile - Claro
5492229400	Argentina Mobile - Claro
5492229403	Argentina Mobile - Claro
549222951	Argentina Mobile - Claro
549223436	Argentina Mobile - Claro
549223437	Argentina Mobile - Claro
549223438	Argentina Mobile - Claro
549223439	Argentina Mobile - Claro
549223454	Argentina Mobile - Claro
549223455	Argentina Mobile - Claro
549223456	Argentina Mobile - Claro
549223457	Argentina Mobile - Claro
549223502	Argentina Mobile - Claro
549223503	Argentina Mobile - Claro
549223504	Argentina Mobile - Claro
549223505	Argentina Mobile - Claro
549223506	Argentina Mobile - Claro
549223518	Argentina Mobile - Claro
549223519	Argentina Mobile - Claro
54922352	Argentina Mobile - Claro
549223540	Argentina Mobile - Claro
549223541	Argentina Mobile - Claro
549223542	Argentina Mobile - Claro
549223543	Argentina Mobile - Claro
549223544	Argentina Mobile - Claro
549223545	Argentina Mobile - Claro
549223546	Argentina Mobile - Claro
549223547	Argentina Mobile - Claro
549223576	Argentina Mobile - Claro
549223579	Argentina Mobile - Claro
549223580	Argentina Mobile - Claro
549223581	Argentina Mobile - Claro
549223582	Argentina Mobile - Claro
549223583	Argentina Mobile - Claro
549223589	Argentina Mobile - Claro
54922359	Argentina Mobile - Claro
549223600	Argentina Mobile - Claro
549223601	Argentina Mobile - Claro
549223602	Argentina Mobile - Claro
549223603	Argentina Mobile - Claro
549223604	Argentina Mobile - Claro
549223632	Argentina Mobile - Claro
549223633	Argentina Mobile - Claro
549223634	Argentina Mobile - Claro
549223635	Argentina Mobile - Claro
549223636	Argentina Mobile - Claro
5492236526	Argentina Mobile - Claro
5492236527	Argentina Mobile - Claro
5492236528	Argentina Mobile - Claro
5492236529	Argentina Mobile - Claro
5492236565	Argentina Mobile - Claro
5492236566	Argentina Mobile - Claro
5492236567	Argentina Mobile - Claro
5492236568	Argentina Mobile - Claro
5492236569	Argentina Mobile - Claro
549223663	Argentina Mobile - Claro
54922369	Argentina Mobile - Claro
5492241408	Argentina Mobile - Claro
5492241409	Argentina Mobile - Claro
5492241451	Argentina Mobile - Claro
549224146	Argentina Mobile - Claro
5492241470	Argentina Mobile - Claro
5492241471	Argentina Mobile - Claro
5492241472	Argentina Mobile - Claro
5492241473	Argentina Mobile - Claro
5492241474	Argentina Mobile - Claro
5492241493	Argentina Mobile - Claro
5492241494	Argentina Mobile - Claro
5492241495	Argentina Mobile - Claro
5492241496	Argentina Mobile - Claro
5492241497	Argentina Mobile - Claro
5492241498	Argentina Mobile - Claro
5492241499	Argentina Mobile - Claro
5492241505	Argentina Mobile - Claro
5492241506	Argentina Mobile - Claro
5492241507	Argentina Mobile - Claro
5492241508	Argentina Mobile - Claro
5492241509	Argentina Mobile - Claro
549224153	Argentina Mobile - Claro
549224154	Argentina Mobile - Claro
549224155	Argentina Mobile - Claro
549224156	Argentina Mobile - Claro
5492241570	Argentina Mobile - Claro
5492241571	Argentina Mobile - Claro
5492241572	Argentina Mobile - Claro
5492241573	Argentina Mobile - Claro
5492241576	Argentina Mobile - Claro
5492241577	Argentina Mobile - Claro
5492241578	Argentina Mobile - Claro
5492241579	Argentina Mobile - Claro
549224158	Argentina Mobile - Claro
5492241603	Argentina Mobile - Claro
5492241604	Argentina Mobile - Claro
5492241605	Argentina Mobile - Claro
5492241606	Argentina Mobile - Claro
5492241607	Argentina Mobile - Claro
5492242492	Argentina Mobile - Claro
5492242493	Argentina Mobile - Claro
5492242494	Argentina Mobile - Claro
5492242495	Argentina Mobile - Claro
5492243405	Argentina Mobile - Claro
5492243406	Argentina Mobile - Claro
5492243407	Argentina Mobile - Claro
5492243408	Argentina Mobile - Claro
5492243409	Argentina Mobile - Claro
5492243414	Argentina Mobile - Claro
5492243415	Argentina Mobile - Claro
5492243416	Argentina Mobile - Claro
5492243417	Argentina Mobile - Claro
5492243429	Argentina Mobile - Claro
5492243430	Argentina Mobile - Claro
5492243495	Argentina Mobile - Claro
5492243496	Argentina Mobile - Claro
5492243497	Argentina Mobile - Claro
5492243498	Argentina Mobile - Claro
5492243499	Argentina Mobile - Claro
5492244411	Argentina Mobile - Claro
549224442	Argentina Mobile - Claro
5492244445	Argentina Mobile - Claro
5492244446	Argentina Mobile - Claro
5492244447	Argentina Mobile - Claro
5492244448	Argentina Mobile - Claro
5492244449	Argentina Mobile - Claro
549224446	Argentina Mobile - Claro
5492244470	Argentina Mobile - Claro
5492244471	Argentina Mobile - Claro
5492244472	Argentina Mobile - Claro
5492244473	Argentina Mobile - Claro
5492244474	Argentina Mobile - Claro
5492244475	Argentina Mobile - Claro
5492244476	Argentina Mobile - Claro
5492244483	Argentina Mobile - Claro
5492244484	Argentina Mobile - Claro
5492244485	Argentina Mobile - Claro
5492244502	Argentina Mobile - Claro
5492244503	Argentina Mobile - Claro
5492244504	Argentina Mobile - Claro
5492244505	Argentina Mobile - Claro
5492244506	Argentina Mobile - Claro
5492244507	Argentina Mobile - Claro
5492244508	Argentina Mobile - Claro
5492244509	Argentina Mobile - Claro
5492244510	Argentina Mobile - Claro
5492244511	Argentina Mobile - Claro
5492244512	Argentina Mobile - Claro
5492244513	Argentina Mobile - Claro
5492244514	Argentina Mobile - Claro
5492245417	Argentina Mobile - Claro
5492245418	Argentina Mobile - Claro
549224542	Argentina Mobile - Claro
5492245472	Argentina Mobile - Claro
5492245473	Argentina Mobile - Claro
5492245474	Argentina Mobile - Claro
5492245475	Argentina Mobile - Claro
5492245476	Argentina Mobile - Claro
5492245477	Argentina Mobile - Claro
5492245478	Argentina Mobile - Claro
5492245479	Argentina Mobile - Claro
5492245500	Argentina Mobile - Claro
5492245501	Argentina Mobile - Claro
5492245502	Argentina Mobile - Claro
5492245503	Argentina Mobile - Claro
5492245504	Argentina Mobile - Claro
5492245505	Argentina Mobile - Claro
5492245506	Argentina Mobile - Claro
5492245508	Argentina Mobile - Claro
5492245509	Argentina Mobile - Claro
5492245510	Argentina Mobile - Claro
5492245511	Argentina Mobile - Claro
5492245512	Argentina Mobile - Claro
5492245513	Argentina Mobile - Claro
5492245514	Argentina Mobile - Claro
5492245515	Argentina Mobile - Claro
5492245516	Argentina Mobile - Claro
5492245517	Argentina Mobile - Claro
5492245518	Argentina Mobile - Claro
5492245528	Argentina Mobile - Claro
5492245529	Argentina Mobile - Claro
5492245552	Argentina Mobile - Claro
5492245553	Argentina Mobile - Claro
5492245554	Argentina Mobile - Claro
5492245555	Argentina Mobile - Claro
5492245556	Argentina Mobile - Claro
5492245557	Argentina Mobile - Claro
5492245558	Argentina Mobile - Claro
5492245559	Argentina Mobile - Claro
5492245560	Argentina Mobile - Claro
5492246438	Argentina Mobile - Claro
5492246439	Argentina Mobile - Claro
5492246440	Argentina Mobile - Claro
5492246441	Argentina Mobile - Claro
5492246444	Argentina Mobile - Claro
5492246445	Argentina Mobile - Claro
5492246446	Argentina Mobile - Claro
5492246447	Argentina Mobile - Claro
5492246461	Argentina Mobile - Claro
5492246462	Argentina Mobile - Claro
5492246463	Argentina Mobile - Claro
5492246485	Argentina Mobile - Claro
5492246486	Argentina Mobile - Claro
5492246487	Argentina Mobile - Claro
5492246488	Argentina Mobile - Claro
5492246489	Argentina Mobile - Claro
5492246496	Argentina Mobile - Claro
5492246497	Argentina Mobile - Claro
5492246535	Argentina Mobile - Claro
5492246536	Argentina Mobile - Claro
5492246537	Argentina Mobile - Claro
5492246538	Argentina Mobile - Claro
5492246550	Argentina Mobile - Claro
5492246551	Argentina Mobile - Claro
5492246552	Argentina Mobile - Claro
5492246553	Argentina Mobile - Claro
5492252401	Argentina Mobile - Claro
5492252402	Argentina Mobile - Claro
5492252403	Argentina Mobile - Claro
5492252408	Argentina Mobile - Claro
5492252416	Argentina Mobile - Claro
5492252417	Argentina Mobile - Claro
5492252418	Argentina Mobile - Claro
5492252419	Argentina Mobile - Claro
5492252446	Argentina Mobile - Claro
5492252447	Argentina Mobile - Claro
5492252448	Argentina Mobile - Claro
5492252456	Argentina Mobile - Claro
5492252457	Argentina Mobile - Claro
5492252458	Argentina Mobile - Claro
5492254422	Argentina Mobile - Claro
5492254423	Argentina Mobile - Claro
5492254424	Argentina Mobile - Claro
5492254425	Argentina Mobile - Claro
5492254426	Argentina Mobile - Claro
5492254538	Argentina Mobile - Claro
5492254539	Argentina Mobile - Claro
5492255403	Argentina Mobile - Claro
5492255404	Argentina Mobile - Claro
5492255405	Argentina Mobile - Claro
5492255406	Argentina Mobile - Claro
5492255407	Argentina Mobile - Claro
5492255435	Argentina Mobile - Claro
5492255436	Argentina Mobile - Claro
5492257451	Argentina Mobile - Claro
5492257520	Argentina Mobile - Claro
5492257521	Argentina Mobile - Claro
5492257523	Argentina Mobile - Claro
5492257524	Argentina Mobile - Claro
5492257526	Argentina Mobile - Claro
5492257527	Argentina Mobile - Claro
5492257528	Argentina Mobile - Claro
5492257529	Argentina Mobile - Claro
549225753	Argentina Mobile - Claro
5492257540	Argentina Mobile - Claro
5492257547	Argentina Mobile - Claro
5492257548	Argentina Mobile - Claro
5492257549	Argentina Mobile - Claro
5492257550	Argentina Mobile - Claro
5492257551	Argentina Mobile - Claro
5492257559	Argentina Mobile - Claro
549225761	Argentina Mobile - Claro
5492257645	Argentina Mobile - Claro
5492257646	Argentina Mobile - Claro
5492257647	Argentina Mobile - Claro
5492257648	Argentina Mobile - Claro
5492257652	Argentina Mobile - Claro
5492257653	Argentina Mobile - Claro
5492257654	Argentina Mobile - Claro
5492261400	Argentina Mobile - Claro
5492261401	Argentina Mobile - Claro
5492261402	Argentina Mobile - Claro
5492261403	Argentina Mobile - Claro
5492261404	Argentina Mobile - Claro
5492261405	Argentina Mobile - Claro
5492262314	Argentina Mobile - Claro
5492262316	Argentina Mobile - Claro
5492262317	Argentina Mobile - Claro
5492262318	Argentina Mobile - Claro
5492262319	Argentina Mobile - Claro
5492262335	Argentina Mobile - Claro
5492262336	Argentina Mobile - Claro
5492262337	Argentina Mobile - Claro
5492262338	Argentina Mobile - Claro
5492262339	Argentina Mobile - Claro
549226235	Argentina Mobile - Claro
549226236	Argentina Mobile - Claro
5492262372	Argentina Mobile - Claro
5492262405	Argentina Mobile - Claro
5492262406	Argentina Mobile - Claro
5492262407	Argentina Mobile - Claro
5492262408	Argentina Mobile - Claro
5492262409	Argentina Mobile - Claro
549226241	Argentina Mobile - Claro
5492262461	Argentina Mobile - Claro
5492262484	Argentina Mobile - Claro
5492262485	Argentina Mobile - Claro
5492262486	Argentina Mobile - Claro
5492262493	Argentina Mobile - Claro
5492262494	Argentina Mobile - Claro
5492262495	Argentina Mobile - Claro
5492262496	Argentina Mobile - Claro
5492262497	Argentina Mobile - Claro
5492262498	Argentina Mobile - Claro
549226250	Argentina Mobile - Claro
549226251	Argentina Mobile - Claro
549226255	Argentina Mobile - Claro
549226256	Argentina Mobile - Claro
549226257	Argentina Mobile - Claro
5492262609	Argentina Mobile - Claro
5492262610	Argentina Mobile - Claro
5492262612	Argentina Mobile - Claro
5492262613	Argentina Mobile - Claro
5492262614	Argentina Mobile - Claro
5492262615	Argentina Mobile - Claro
5492262616	Argentina Mobile - Claro
5492262617	Argentina Mobile - Claro
5492262618	Argentina Mobile - Claro
5492262619	Argentina Mobile - Claro
549226262	Argentina Mobile - Claro
549226265	Argentina Mobile - Claro
5492262660	Argentina Mobile - Claro
5492262679	Argentina Mobile - Claro
5492264400	Argentina Mobile - Claro
5492264401	Argentina Mobile - Claro
5492264402	Argentina Mobile - Claro
5492264403	Argentina Mobile - Claro
5492265407	Argentina Mobile - Claro
5492265408	Argentina Mobile - Claro
5492265409	Argentina Mobile - Claro
5492265418	Argentina Mobile - Claro
5492265419	Argentina Mobile - Claro
5492265425	Argentina Mobile - Claro
5492265426	Argentina Mobile - Claro
5492266415	Argentina Mobile - Claro
5492266416	Argentina Mobile - Claro
5492266417	Argentina Mobile - Claro
5492266418	Argentina Mobile - Claro
5492266419	Argentina Mobile - Claro
549226644	Argentina Mobile - Claro
5492266451	Argentina Mobile - Claro
5492266463	Argentina Mobile - Claro
5492266464	Argentina Mobile - Claro
5492266473	Argentina Mobile - Claro
5492266475	Argentina Mobile - Claro
5492266476	Argentina Mobile - Claro
5492266478	Argentina Mobile - Claro
5492266479	Argentina Mobile - Claro
549226648	Argentina Mobile - Claro
5492266494	Argentina Mobile - Claro
5492266495	Argentina Mobile - Claro
5492266513	Argentina Mobile - Claro
5492266514	Argentina Mobile - Claro
5492266515	Argentina Mobile - Claro
5492266516	Argentina Mobile - Claro
5492266520	Argentina Mobile - Claro
5492266524	Argentina Mobile - Claro
5492266525	Argentina Mobile - Claro
5492266526	Argentina Mobile - Claro
5492266527	Argentina Mobile - Claro
5492266528	Argentina Mobile - Claro
549226653	Argentina Mobile - Claro
5492267400	Argentina Mobile - Claro
5492267401	Argentina Mobile - Claro
5492267402	Argentina Mobile - Claro
5492267403	Argentina Mobile - Claro
5492267404	Argentina Mobile - Claro
5492267416	Argentina Mobile - Claro
5492267417	Argentina Mobile - Claro
5492267418	Argentina Mobile - Claro
5492267419	Argentina Mobile - Claro
5492267438	Argentina Mobile - Claro
5492267439	Argentina Mobile - Claro
549226744	Argentina Mobile - Claro
5492267450	Argentina Mobile - Claro
5492267451	Argentina Mobile - Claro
5492267452	Argentina Mobile - Claro
5492267453	Argentina Mobile - Claro
5492267454	Argentina Mobile - Claro
5492267461	Argentina Mobile - Claro
5492267471	Argentina Mobile - Claro
5492267472	Argentina Mobile - Claro
5492267473	Argentina Mobile - Claro
5492267474	Argentina Mobile - Claro
5492267475	Argentina Mobile - Claro
549226752	Argentina Mobile - Claro
549226753	Argentina Mobile - Claro
5492267542	Argentina Mobile - Claro
5492268403	Argentina Mobile - Claro
5492268404	Argentina Mobile - Claro
5492268405	Argentina Mobile - Claro
5492268406	Argentina Mobile - Claro
